userId,latency_variance_score,unique_comment_ratio,max_duplicate_count,total_duplicates,circular_mean_hour,mean_hour_deviance,std_hour_deviance,unique_channel_count,reply_count,toplevel_count,reply_ratio
UCAbTxGe0trXOwpvmW2GRHHQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAbYk5RLBORshCyzGb_KdmQ,-0.009091235717849712,0.0,0.0,0.0,2.7816103011428197,0.5183129491416518,0.8516009124303814,0.0,0.0,2.0,0.0
UCAbgltDlgWQuK16f-YCAlGg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAbgxASDzupy65LJeDTYeaQ,-0.00733580372328505,0.0,0.0,0.0,-12.06402030799719,1.8523431397512895,1.1147591546627962,1.0,0.0,3.0,0.0
UCAbhrWRn0voJzDdXFEvckFw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAbj8fvTEyPegLHew-FYtKw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAbkcwrovbkwrUFCAhmwQyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAbxXR8-ilhV-ZiYtgm7FuA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAbymEYdqV96HygpgguBBVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAcItY4yFtPCCRp1JYX_S2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAcbSZgnGF0btCUzbgAexcw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAd01dqvNxrlteFjmhRU0Aw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAdFoC2umNOBXM2nd8w4JoQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAdN3dCcKstY-E1s45maaZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAdrmAZPs7PWYAcVrEXz1Sw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAe3HcoEohLpfraNrCmGEuA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAe4scwKcwUXsFWbgVWN4iA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCAe5kWAz0QmSN2hBzpetwHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAeDrDkdzKekRyEcwz-VkXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAeEozxr7vb4V10hag6ciuQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAePXvgwY5JRt16MtP5zrqg,0.0831248799975225,0.0,0.0,0.0,-11.393869354949,-1.4816870508583482,-1.2635234979720837,0.0,1.0,3.0,0.8
UCAez7zfyGn2MutvxCYxeCdA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAfD8Lnm-5Hp9sZNMIE8H3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAfLnFptA30xxVfsQ6_7y0Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAfOWdqpBVKptxPejSskCeQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAfPExAXwXuK6oiri8NgvXw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAfkf_e2z-VpplEIJkn2PBQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAgAyhraKcYg5RAFWKWqVmw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAgCGdcHgja5Y-cdC5O0k8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAgO97nOYvuhhcLmtPc2aEQ,0.002374868053134513,0.0,0.0,0.0,8.306427475912319,0.6952131929215501,1.4005955934759244,2.0,12.0,-1.0,48.0
UCAgQenK0ki8SXm-KDvU8G3Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAgpIdLLOOWSzrxJozDCCpw,0.007799050003781744,0.0,0.0,0.0,-9.640605342407655,-1.2316870508583482,-0.8552578103324948,0.0,2.0,0.0,4.0
UCAhAapDNlAfDcACoOeFG3rA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAhV-dfizexniznQEBsfFJQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAhcdpB4vyFhe6wJk7Fz6DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAhi3tSj5ic06zEsjp4pBKg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAhtoOMY_DX594kooEY4wnw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAi9ak28z2PnuXfTYRWDKMw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAiAGj-fGCBVJlNhcQWoi4w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAiGZ4rS89eIUy-d4XGu5eA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAiL3BSutfp9hemTWf6MLoA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCAiOnBGTw3W-B0fc8U3gisQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAic6CB1AxV3loVv3l2spAg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAigVT6kCmrVLmhXFiwfhAg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAipbd4vCLlwjQrm8muAjzA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAiucBcxkdkB4Q7O7ZYH4nw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAj3yOaFAKjvGMTRrCEgyIQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAjO2rvqN-BPttmIVFTkoEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAjTpWGwpavYXRgtTrOTSpQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAjgRVJj51KEkWxZy2NnIeQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAjh4TeX6g5Ulb4VhqPRSaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAjhTOmMT99N1YzDr-gKBNQ,-0.0035937424056586547,0.0,0.0,0.0,8.557441861091178,1.0061407531516964,0.18558570909586258,1.0,2.0,4.0,1.3333333333333333
UCAjrrjULXTRaLZPaibgG-Pw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAk5lnPVbKq4MaNzyrOYBig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0
UCAk5oi5nMMyk5R_wgamFfkQ,-0.008782093965281979,0.0,0.0,0.0,5.555332898403673,2.528472498471117,1.4194431461354,1.0,0.0,3.0,0.0
UCAk93WdDMvG389ijk7nICKg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAkP3LXUidANTdiEQmhFX7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAkdPaoyFa78IaWRThLYEGw,-0.002873419330993097,0.0,0.0,0.0,-10.427047974117277,0.03490225872578989,0.4366251495121056,1.0,0.0,2.0,0.0
UCAksO7wThAeEDHU3fgmKNHg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,8.0
UCAlLH6sih-Mr0biz3kvcwNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAlXKVs9xFYietxkw3yEDcA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAliBg2UstdWmgTKpdB0dgQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCAlpyuKCMA6_er45eGqCIhg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAlzlZFRQjAMOniTkJCjJFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAmAVOsWMPBUHb1y8wxG0zQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCAmBWs4oJt57GZ9LX5l0ADQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAmG48BLSI0VG4tIBMJw8qA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAmMfDSFgTLcXjotPHIPFWw,0.28771126431905925,0.0,0.0,0.0,-7.393869354949001,-1.4816870508583482,-1.2635234979720833,0.0,1.0,3.0,0.8
UCAmVfAxwJW4v0Rbf1KaTckA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAm_4xDZcBHa28RHeqKABgA,0.006435309237848229,0.0,0.0,0.0,3.8182445893823775,0.3158901602753761,1.6147519561704655,1.0,17.0,6.0,8.5
UCAmf33ER60AskqeM_dwJEiw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAmzl5SPYY8fIWdXBBW6AUQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAn03OoQrJLMVSNXZpe8a_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAn4RYo186_C7tSFAf0t2kw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAnAwWCjKJ-rGQ7nnQ-3R4Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAnMNGfmHy1UltYKCFDvPsg,-0.008566661460029053,0.0,0.0,0.0,-9.893869354949,1.5183129491416518,4.422717205105243,0.0,0.0,2.0,0.0
UCAnMttweJt86IXOryxIsmCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAn_69OthBMC15TQcVeFZ4Q,0.548897627069527,0.0,0.0,0.0,1.1061306450509978,-1.9816870508583464,-1.2635234979720842,0.0,4.0,-2.0,0.0
UCAngJ3y-dYPPahzQT6xgK7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAnnj_4dqYKB_0xsIJ2vthw,-0.003067772563952126,0.0,0.0,0.0,7.048823675966634,2.184979615808319,-0.5234662127031098,1.0,1.0,3.0,0.8
UCAodV6aIILldl3P4zjSfSYg,0.08492978847668636,0.0,0.0,0.0,-8.740245968213273,-1.5912744580006484,-0.8859410088796602,0.0,13.0,-2.0,0.0
UCAopgKsa2GvA1Mf3pikD7lA,-0.0016143828540297785,0.0,0.0,0.0,-13.406065372294458,-0.02603286746330702,0.9398163270457038,0.0,1.0,8.0,0.4
UCAoqbt2e1krXlKSKKlJU3Yg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAoyfNh_QEUJKxqIiwFxcvQ,-0.008342544514590093,0.0,0.0,0.0,3.45708995723464,1.0183129491416518,1.2980525310749123,0.0,0.0,2.0,0.0
UCAp-LJ5SWCMxAoLjoAptPuQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAp2hLIRqGD_3P6QAP6QjcA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAp6YpcKBDE39OlraiUAQNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAp8V2JoUtWrSZ-YcXBHHHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCApIQLhU9c9i-maqbLCSOhA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCApNEYno8az-Pk2g12mZcjQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAq3ktukQj7_FDltDX8ARmQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAqYgMES6ZG1CPK_kfgd_-Q,0.010443078471878073,0.0,0.0,0.0,-9.30760422914921,-0.6989400760183067,-0.40129611692053024,2.0,0.0,3.0,0.0
UCAqeXGrs26qlv8548ZIDj9w,0.026739930530015964,0.0,0.0,0.0,-3.6951684962729328,-0.6323366215203143,-0.18687126644088292,0.0,0.0,2.0,0.0
UCAqf5MP29N-Yu_Lpm2DCHhQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAqk3r-HPgYMxX8HenJS6MQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCArEJNM0idGdgVfina1tohw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCArKunhcp3sNXnTpSrjm0Ww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCArSOOGSd0xGrA0Dv1ObeMw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCArWRS-F4VDPTkr86mppsIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAryNrtlaKLOf85gi3XwH2A,-0.009050045471570555,0.0,0.0,0.0,2.622700984035866,1.0100277796492185,3.7530468410127833,0.0,0.0,2.0,0.0
UCAs49XS_oOqCeo99NEuRHVg,-0.006021336595309344,0.0,0.0,0.0,6.478535449346126,0.9438319882826267,-0.24429476495400682,1.0,2.0,1.0,2.6666666666666665
UCAsWFI8ReIGWzJh180yD7Yg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAsYiENK1D32Jnk6-rrF3Gg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAsewauBCENYBAzUZCL8k6Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCAstFROZyUy_Z_SQxhPN39w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAtMAGainIbJtiR67bF1swA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCAtv-B8IzWT6bsfofghtV-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAtzZj2rOsLojiALugFE3iQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAuJXo3BE6qsgOQAq_ApOpQ,-0.00866701449329148,0.0,0.0,0.0,0.2581877272683979,0.28230479453916635,0.8841111556531773,0.0,0.0,5.0,0.0
UCAuPjQ0soe0qy_PwB1nqekw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAuXfrevE-2CySisyVHCAxg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAug43P3rkpaJRBGBDq-pZg,0.2399559240715682,0.0,0.0,0.0,-1.8319544146362876,-1.8650114780847244,-1.0444809681284406,0.0,14.0,0.0,28.0
UCAuk8MfegchNxZSUAQbd9sQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAuzfZlONqF29eMpCbnke9w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAv1ZvXpbUq2o-ufATwwexw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAvDTOCiiWbi_jhdpgroqAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAvGWZnLXhUuR775rBbsOdw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAvNSramK_P_xeddhWOwzCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAvURtPCI5JKNhd4tdJeSBg,-0.008610874055670239,0.0,0.0,0.0,2.2478857496748326,0.7683129491416518,0.7815411162883055,0.0,1.0,1.0,1.3333333333333333
UCAvjFYm4h-TLEvucfjiFDFA,-0.00831594609926108,0.0,0.0,0.0,-13.718389698857177,3.018312949141652,2.7463710244416015,0.0,0.0,4.0,0.0
UCAvr_daG_Sro9k4ito0vPMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAvsIYa4uafnByRbJ_mQ-dA,0.06910651545162266,0.0,0.0,0.0,5.106130645050996,-1.9816870508583446,-1.2635234979720842,0.0,0.0,2.0,0.0
UCAvsIySNS-egi3ry4WJRsMw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAvxjpTtJ7kaR0M6pngpPXw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAw4Rw8UT5JAIw76fPdQYmA,-0.008958165202530323,0.0,0.0,0.0,7.715014725748066,-1.3470174992765882,-0.7189210200296408,0.0,1.0,2.0,1.0
UCAw4WFG-uhugjVTM_IREEgQ,-0.007920789980648197,0.0,0.0,0.0,5.531389909576198,1.3332610962366123,1.716047641799217,0.0,0.0,3.0,0.0
UCAwEyup5jnPnGuJ6MYkCWBQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAwGGWvBdCb_7HFzc9w0hjA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAwcB39HTvN4XE3zXuk1G1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,8.0
UCAwjlLscIgBtrNllv8nfsaA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCAwoa1MktsZ76gy2hJjFCKw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAws141CRaebMrqF15bHksQ,0.7717997296938844,0.0,0.0,0.0,-3.893869354949002,-1.9816870508583464,-1.2635234979720842,0.0,0.0,2.0,0.0
UCAwtL6d46-7kj-wIG0jtHKQ,0.057910331140623404,0.0,0.0,0.0,-2.321725841739333,0.23286676659527705,1.5265731960387359,1.0,10.0,4.0,6.666666666666667
UCAwvA7OVxnoYCN0qPvp-y1Q,0.006105168882046074,0.0,0.0,0.0,8.89853136492983,-0.10280333288070609,2.276208241287093,0.0,19.0,-2.0,0.0
UCAx3i8yRp1CwbkVrC1B9PIQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCAxQavviRg3MNNCc_BeIDwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAxUCVrtb4AWEU0v8jfzcmg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCAxWmMKheknB9_eMrNDVjXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAxbQOyeWL7tP4EWvjwdRKw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAxfl3niy_cXwKw43nLfr7Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAxtubleUh9tz_NE0D78pLw,-0.006052209631081126,0.0,0.0,0.0,-11.644944877471145,-1.6072248121194208,-1.012447975449939,0.0,0.0,2.0,0.0
UCAy1HrQVVVILl6NhfRF94cA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAyBEA9YY_pyYn0jvxCNCPw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAyKIG-uzcn1fZkjTVJjpxg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCAydNOddayquHbQO9qRViaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAyyjv3rqOUDHBYh0bPn1IA,-0.004203949050126631,0.0,0.0,0.0,-8.635777194264497,-0.23168705085834818,-0.8551682881125897,1.0,1.0,1.0,1.3333333333333333
UCAz-C3NBliu9jMnc59v2wyA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0
UCAz5SN0YZvzmlaAAK08ZfIQ,0.0047194393504609786,0.0,0.0,0.0,7.550321375597907,3.018312949141652,1.4109816184841852,0.0,0.0,2.0,0.0
UCAzKg4xGAnkj7dyEmoVeOMQ,0.014142808285463816,0.0,0.0,0.0,5.86603630362394,0.17029408085623965,-0.3078923158737872,1.0,1.0,2.0,1.0
UCAzODFH6UeTcfdbkCn298ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAzmxb-aGdxEuuXQHtOJtPQ,0.07788359997708355,0.0,0.4054651081081643,1.0986122886681096,-9.088478010721722,-0.7816870508583482,-0.8983309055673261,0.0,8.0,0.0,16.0
UCAzn6BC99RNT4cdzNxQPXig,-0.004064606837131308,0.0,0.0,0.0,-10.218664088268456,-1.4318238953120446,-0.7122207063030259,0.0,4.0,0.0,8.0
UCAzsomuUM833oyBz1pbKNKw,-0.006980111327947883,0.0,0.0,0.0,-2.6478648532170137,4.018312949141652,-0.9794619673784396,0.0,0.0,2.0,0.0
UCB-8x5BQn0sbd6y2MnRHiaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB-CoifbNu0SZPFzkffBNfw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB-E7le4rWSJKHbF4vqC0Gg,0.00033529210006473,0.0,0.0,0.0,-2.5195428630146424,-1.5131054278747587,-1.1334390585153347,1.0,0.0,6.0,0.0
UCB-MBnk6XuVC87HSSnkofPg,0.024940030461731447,0.0,0.0,0.0,0.2892007141307964,-1.1483537175250147,-0.5330057231943546,0.0,4.0,0.0,8.0
UCB-Mj3fApISDTifnatfAvpQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCB-WmLHZgYRH6MKZWDbzcpA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
UCB-YMfZNY5JaMVJStrbQ9wg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB-lcg6L56tIKfMvtXVSWZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB-mT1qa_pOXPhbUlFjWxMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB-pKLqC3Gv_5sewf0pXdag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB-r_XzE_9LeQOelD__d9nA,-0.000988638219255454,0.0,0.0,0.0,5.032728134920788,0.6329934511676942,-0.44234081673865855,0.0,0.0,3.0,0.0
UCB0GGoexy2ianyMla5slF1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB0T_BqQ5FYsOnZRRcUqzbA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB0TijE5DuADQNxV5GGCeow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0
UCB0V87NxfOPtNDuvfm-MDtQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB0W--dO-_E4DEo-t24doiA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCB0YP8lK8kydu3kiM7Ql_DQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB0oMYIwEqYMKP2XdAeF4lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
UCB0rLwmHk2CazUrp-hdOjtQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB0xzDmwQbeakaoQLz40qRg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB0zSUXPYQfGT55Pow_GEEQ,-0.004031243255899545,0.0,0.0,0.0,-11.893869354949,-1.9816870508583475,-1.2635234979720842,0.0,0.0,3.0,0.0
UCB1EN5pke20QmUVgvrRBKBQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB1Fq4YOFdN2L0R01euN-qA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB1H2VIZrGGEPGzIQVgiUIg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB1Tz41cOpS__ruj5q2tyEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UCB1lTE6_qKf6VNtCGbLEpaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB1m9vZbTC0LlU56ghvf3Ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCB1pxicLCMmi-Mtw8JWrNnA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB2BZSYssUrn-MAT_u1gIuw,0.06378267740696525,0.0,0.0,0.0,-13.35362721709759,-0.008515142759289107,2.443568684167583,1.0,4.0,0.0,8.0
UCB2Z5fj-s3LZQcdDRduNHzw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB2h3aPWab_fCJotaBjh0ug,-0.008333436250142521,0.0,0.0,0.0,8.395908746069093,0.5183129491416518,0.387412901695918,1.0,0.0,2.0,0.0
UCB2yKHGD3PFfASFN6wobIaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCB36R-wJ_faKDkf208Fb4mw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB3h_AQC9FjSMQ3DsLx6LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB3q2kJiPCIGUiCrP2s2-sw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0
UCB4DCFoOjcQ222bJe_1bXBw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCB4JH1Sxh9kttmAIhArnspQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0
