userId,mean_latency_minutes,valid_comment_count,filtered_comment_count,latency_variance_score,mean_text_length,std_text_length,unique_comment_ratio,max_duplicate_count,total_duplicates,unique_channel_count
UC-NuZui4n3wDtTmgMBKT9Sg,0.13503694891478302,3.4,0.0,0.6349441673887005,-0.37221614384128804,-0.1958854946055685,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-Nw5S0c6bq3ldlu9CT-GHw,1.0701196238069588,0.4,0.0,-0.28711084451852714,0.1683606709748566,0.17993244418571894,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-OIJAkSBXg6aqTFe2uIUxA,1.1738292406000177,-0.4,0.0,-0.17711121983651917,-0.2628782750070968,-0.2225498200091552,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-OJxvm8BRj5JKf-a2-FQaw,-0.21582971336012305,-0.4,0.0,-0.15130778590911104,-0.33622862726483516,-0.36243855649082574,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-OYdlMvgSQIzV9mhqVLnRg,-0.44697530409712505,-0.2,0.0,54.924010159208486,0.7314774377868688,1.8839617215124103,-2.5289915820072846,0.4441467833028926,1.2402215853994727,0.0
UC-PD2J6v4w1j_agZydHqD-A,-0.1685800533986414,0.6,0.0,0.06846519153227949,-0.2692964308296489,-0.3314596696063497,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-PDPi-5c3jTo6E1lizbJFg,0.6266233137161877,4.2,0.0,-0.07519170071503337,0.9855840152511768,2.1507537534052457,-0.008616631213136305,0.4441467833028926,0.49472844725238163,0.0
UC-PETw1P1_voShih9WRmkMg,-0.03315188719301734,0.0,0.0,0.22251375131960974,-0.3140925388156248,-0.3508887857611598,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-Q2e7eAhRKqXlCF6hW7NxA,0.08898982403248866,1.8,0.0,-0.11904763863388598,-0.19944168129669337,0.19187566170152287,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-QOpE7GOxlXcHZ8b7HbQKA,-0.35367364310745475,0.4,0.0,0.9698699427123603,-0.33031984888851734,-0.3231469263876054,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-R3YL5tPs3lWS92-1qFstw,0.9161005816499327,-0.2,0.0,-0.2812615232195084,-0.4619939187400824,-0.4967089251124491,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-RAnK0D2x7DewvatyRqcHQ,-0.3468927648328483,-0.4,0.0,0.4026113696872375,-0.018988353750116684,-0.0987667808565216,-1.3998636040515056,0.4441467833028926,0.49472844725238163,0.2
UC-S7pAVa8NuLbGZRT--xCBg,-0.3492858750764888,0.8,0.0,1.8891729970580222,-0.12851376609860335,-0.15062094857996747,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-SbdrLC3OaDjbz3tB3ozIA,9.491131872943782,-0.4,0.0,-0.3420662609506128,-0.4480879144578861,-0.4860659138902754,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-T9vpeDnjGxmKSzIiM920A,-0.16237439466572948,3.2,0.0,0.16018623536642118,-0.3680802204463205,-0.4220503711472328,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-TXGHSbAiSfi44nsZzzokA,-0.14190165814794292,-0.2,0.0,0.1424757135432452,-0.2938993614827653,-0.29887623970534893,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-Taq-zwUhS8t0jdWNe4l5g,-0.37994567133872487,-0.4,0.0,3.531403037799915,-0.4114127383290169,-0.4974321619533204,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-TdHGwX918DS0qknMVDUUQ,-0.20623965837269773,-0.2,0.0,0.012767900988356987,0.028536561983542867,-0.12408900415279521,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-UGpuEQAvfwbzcdAWvBLeA,2.4307784266388692,0.2,0.0,-0.24988511192596383,0.062155473435006325,0.5698434767565579,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-UyhIn4JS5iYmn3peCaYJw,-0.37418419818723625,-0.4,0.0,45.66666252510435,-0.5141032314898507,-0.5706215702776182,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-W82dsdqQfqgyuHRSalQBw,-0.12982719813328317,1.2,0.0,0.3036351045034501,-0.17746743213774954,-0.12561750913032826,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.6000000000000001
UC-WWrNGwEOJ_ZdW85nWwXcA,-0.3789738005649871,-0.4,0.0,0.6945698887531235,-0.23078749589433628,-0.39881945559954557,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-WgwqxLnjpffl0hPn3hS-g,24.961144544464638,-0.2,0.0,6.130845297757415,0.3601412794820684,0.22946421518343874,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-Wn4m9USl5ZF7ODUHu60Xw,-0.2459623574453904,-0.4,0.0,0.6736289368863351,-0.42333217057089945,-0.391716530505739,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-XCNEk1uZcaM4h-rNp-3cw,0.4101813926272674,-0.2,0.0,0.2842172038508887,0.5786642039165807,1.0765593431508482,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-XFuI62LLtCjTXM2Kd74Xg,0.020765277191133243,0.4,0.0,0.026117364724438593,-0.25340385450713887,-0.4127914096546716,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-XRuhdgwtAU3ZPyHp8v3ZA,-0.37471082194381905,1.8,0.0,1.1660657272567951,-0.26706153728429594,-0.2597168428371326,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-XgrVciUkZSmd3QFUeferQ,0.2074688346463405,-0.4,0.0,-0.22430461866320836,-0.5104357138769637,-0.5554517614688549,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-XiMShnURPQMTAXUvsBHxw,-0.21515751565856386,0.4,0.0,0.40991590509906245,-0.26511953577052766,-0.22225269847187776,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-XwCzDwf3LWXpkMYHQ2RlQ,-0.1597231640826323,1.0,0.0,0.6078222885204517,-0.19075042862032074,-0.33425222353879114,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-Z60z9WV7DkJwd07PWvcyA,-0.09731108002433551,-0.2,0.0,-0.07217666094743286,1.2923020060908266,1.7071354455021002,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-ZDi9r-41GiPdxTe3HwebA,-0.06757886116482412,0.4,0.0,0.15650593437557087,-0.04761536622848406,-0.3315410468976172,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-Znt8tz20k8UrT1Z7Uv4rw,-0.28294924804017685,-0.4,0.0,3.653203608137625,-0.20969926962023647,-0.34729173778810085,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-_rI_t4-KRvrbgWFEZa5uA,0.23532990517672311,1.0,0.0,0.2080941746650924,-0.1865480646888878,0.014075474638655036,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-a3PoBPGzC3Sf5BHtt7iLQ,-0.3931589287721025,0.6,0.0,1.2366825506269117,0.42019688039309167,0.04589453421533619,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-aQ1VwwK6EsHxkO2s4MQ1Q,-0.27407220829345225,1.6,0.0,0.46892001325710125,-0.35823373294215666,-0.38319239114905573,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-b8wSmfwmmgFz4oTVbd4_w,3.7432044609953525,-0.4,0.0,-0.3277097500813729,-0.19319544036224534,-0.45873728463824126,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-b9MFmJ4bsS1rqxPmYxfVQ,0.5776585974525206,-0.2,0.0,-0.24513081950511814,5.519116054943,15.719683310201283,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-bNysdfGc8M00JORt9wFSw,1.9263873765301733,-0.4,0.0,-0.2920820690332664,-0.14276707318505022,-0.1557574666829153,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-bPEgY4UCenObQ02iWK0cQ,1.1053472267969726,-0.4,0.0,-0.2675024322163344,0.029606254620634955,0.29362690073577763,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-bu3cnBZmFtmOd3JOlhtng,-0.39774625182613277,0.6,0.0,2.8462242759351004,-0.16798125677364778,-0.03115818053626406,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-d1hMtDbBT5BSDWsqqYSeQ,0.8266636699359448,-0.2,0.0,-0.3024264473300652,0.07972899533008952,0.15393182910972594,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-dFnJoxf6yg0pLpqathUpQ,-0.29410948659027586,-0.4,0.0,0.1786461485437233,-0.49484876402219435,-0.5375230547774759,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-dRtPqdUtIYwsYfxnp_t4g,0.3560891114047563,-0.2,0.0,-0.12923582543992815,0.09195405403971253,0.13148281269237705,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-dXrO29mz1F846RHJAPS-Q,-0.2914197915980454,1.0,0.0,0.05377840565615203,-0.24499912664427306,-0.1899840907369666,-1.823286595784923,1.780983222062908,1.2402215853994727,0.2
UC-dtn_v6-lmpa6j7Vwl-BgQ,23.957059653578668,0.0,0.0,-0.3424181034095488,-0.1817999392079181,-0.15820912051256264,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-e3_q5VyX_qdvQd53kcpaA,0.18315346490531229,-0.4,0.0,-0.19670192006816078,-0.22528621947500588,-0.5309025174988448,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-eTnA3jrkaTTngcOSipKLQ,-0.02559879717428963,-0.4,0.0,-0.1364696741321336,0.8621327527459653,0.9365228439192459,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-edhzZuiP2P19s_tu88CQg,0.09090944318934811,-0.2,0.0,0.06222882204937907,0.8552561572218024,1.767322278952511,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-emDlBIVV1o1GxJh9WFJKg,-0.2852223011721421,0.8,0.0,0.09638693515409161,1.6302276346267142,1.5313980763160038,-0.47603162208768773,0.4441467833028926,0.49472844725238163,0.4000000000000001
UC-fL84EIuUkUlJ6w8kND5lw,0.1884057521729527,0.6,0.0,-0.15645944961920782,-0.3866569944420303,-0.34375249036804106,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.6000000000000001
UC-fLGIeoTbe0EAHUht1XVDg,2.400916069580987,-0.4,0.0,-0.3245674979545546,-0.4572567084901034,-0.5548018366391786,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-gCpMc94-3CWd9MJw107_w,-0.283901250207405,3.0,0.0,1.1171875763000576,0.49329717463176953,0.46972770918458434,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-h6mJDreiBJG8fPtQ3OA-g,-0.20965283132926965,1.6,0.0,0.8435015666825213,-0.2585995044587287,-0.20484179109587125,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-hnQOqsWTEMX5EoH8gqBxQ,2.626585393262781,-0.4,0.0,-0.32363608605403615,-0.3646518887647087,-0.2888990891508474,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-hylDuvYMnikHf18jbKHRw,6.537355152633054,0.4,0.0,-0.32195576028397677,0.1444199310018449,0.22571064276824268,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-i0s8MDfQPTs8VARu0fwmQ,0.20790981907238262,-0.2,0.0,-0.2378489439184846,0.390703926256126,0.40555291926033016,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-iDxx3gWXhufRL2ZtT7CDA,-0.3953235500408821,-0.4,0.0,4.116656357887399,-0.3417299036841655,-0.26099874469534223,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-iV28SKt8w5nig8yT4pVkQ,1.4808195025168662,-0.4,0.0,-0.217004881471794,-0.18677728453969322,-0.3535533582152841,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-ifUeoZwbx49eRelEM5OkQ,-0.19234804001078382,0.0,0.0,0.015444572034981402,-0.12351260571739389,-0.024536723882853186,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-iq-zALRMgEN5b7hXQhmzg,-0.3674927051565727,-0.4,0.0,1.6585776418386655,-0.17760849050747593,-0.02953463777044821,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-jznjjSTKr15h65W95yDoA,-0.10661902898174451,3.4,0.0,0.23890162932049747,-0.11931024178596095,0.2182790176632522,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-k-axvrivMCH12r4Lg9tbQ,-0.32949506379032184,5.8,0.0,0.9818222109320418,-0.08429054235735324,-0.3058267628371698,0.0585933674747074,0.4441467833028926,0.49472844725238163,0.0
UC-k0fXW2TZgXNyZiAPK_AQQ,1.0612224336295188,-0.2,0.0,7.734582551252235,-0.2923712291440624,-0.4795602024808846,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-kAVBFQAr54Etg76uska7g,-0.09535028811240842,6.8,0.0,0.22141214618729468,-0.2692069791805541,-0.2609854532757401,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-kDplXFcAv7O5jSjJZIrZw,1.5869998721222662,-0.4,0.0,-0.30261014438385764,-0.22803685768467105,-0.2961725103624936,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-kEpkvZNXjfm0eeLljdiPw,1.2422242311143685,0.0,0.0,-0.21573455635932662,-0.5537910113721627,-0.6011857811736383,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-kGavptTMJ6MxZ0CzbMbJQ,-0.291506980961718,-0.2,0.0,0.09235746864004722,-0.2052676858379981,-0.2155608048174026,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-kwKJY0N4ea6aBN8jb-41w,-0.17839641322333266,-0.4,0.0,0.00701113021342645,0.07269958657205626,0.0601428812858562,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-l5RkSKWgc0D8RPeIIqhJA,2.2838469109777217,0.2,0.0,-0.3220512612849772,0.02204199954405566,0.1183408933794406,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-lsmabRq3JtLkUh5vJ_r0g,0.08468864355308926,0.4,0.0,-0.010558641180500919,-0.39908580413014705,-0.4318739173635723,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-mWbS71hcXLB0jOqv8-Z7Q,1.120622471162464,4.2,0.0,-0.2792522617634531,3.748010674386359,1.4248896884133548,-4.242846548547305,9.133583635242994,6.085926983355564,0.0
UC-mZqsBfNRQmkDFL_ZRuiQA,0.6432559995969912,-0.2,0.0,-0.244014441674044,-0.3909357649903984,-0.36553291133128135,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-mwgFQEo2PS0IGEHAJpoYg,-0.05744616541178568,3.4,0.0,-0.00296543671251005,-0.17336792326757544,-0.047916465989839334,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-nBaU44P79TFDluJkUID3Q,-0.2967726649442846,0.0,0.0,0.24318690672958027,-0.372379872306149,-0.41518520601394115,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-n_4sdwnkwYSY5BENr-UWA,0.13053216512502955,-0.2,0.0,-0.1260848023060507,0.8407389000041249,0.9096455428011999,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.4000000000000001
UC-nf2ZdwpfjBQYW79Gi1AHA,-0.30122807336545276,1.2,0.0,0.5817867644560454,-0.15666132260310256,-0.14000555304086876,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-nhNGT6jBhR4FKMY4YjyPA,-0.4188019018906529,-0.4,0.0,3.025074844878096,0.015853063572309013,0.18448277451463146,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
UC-nuBBbUmupPezw1MXXN9ww,0.037465269570137044,0.2,0.0,0.0652810929001744,-0.42493670952653745,-0.4621328207708204,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-nyyAcb8rt4vTYr2HbMUAg,0.33563994703114053,0.8,0.0,-0.25743459965455906,0.05736269473634734,0.08168085984305584,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-p42GezfAlIR-YMhvst8jg,-0.13872990285167347,3.4,0.0,-0.11550361070682683,-0.28740479904327804,-0.33689449346746414,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.2
UC-p5XfGaqM3RiF6m3J7i3hA,3.421446811997034,0.0,0.0,-0.33349844023933256,-0.15167390167348985,0.058927388615455566,0.2938283628821613,-0.22427143607711517,-0.2507646908947094,0.0
