userId,mean_latency_minutes,valid_comment_count,filtered_comment_count,latency_variance_score,mean_text_length,std_text_length,unique_comment_ratio,max_duplicate_count,total_duplicates,unique_channel_count
UC-9oSS0x2AoD2EC2WWP6XgA,-0.35009062963735016,-0.4,0.0,2.052067149072844,-0.42876057365530723,-0.5200942310154237,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-AAsyvqCmt4FS4x02OFxxQ,0.4253131572640624,1.6,0.0,-0.2687532004058743,0.20918488217882564,0.3534084181613619,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC-AbeGBC9-f2huFbou2g-zQ,0.16087580920411518,-0.4,0.0,0.8086631835427768,-0.4151992885002858,-0.5203433252633316,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-B97mdpY4nQf6U5g5sLgAw,-0.22920353052905423,-0.4,0.0,0.10352733374007604,-0.13888810346672428,-0.276184121964536,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-BU1Oft2db2OJGvjJu0cVQ,-0.28431532276463634,-0.2,0.0,0.6534901019880447,0.283630687144412,0.14313596373417803,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-E_u0tONL7jX233EX8yy1A,-0.033483681370494255,4.2,0.0,0.3012028953799191,-0.28999956662267734,-0.2804287756645806,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-EzdIsompamqS86hM6BoFw,-0.1767003546426512,-0.4,0.0,0.24794920045552962,-0.35078318401393405,-0.3087891353857838,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-ISj9vvmY4p2GaXHlCJrtw,0.2926696110319597,-0.2,0.0,-0.20954903724557133,-0.15287317878284012,-0.1757409284898274,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-JVRGWnjzZuEGi88c9eLAA,2.8381729972870464,1.6,0.0,-0.2675041029490946,-0.015423903201216713,0.0872527725849208,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-LDOX6xdSyeUiFMggIRC0w,-0.19741446511617267,0.6,0.0,4.223133529451784,-0.32493198418717445,-0.04592089129475534,0.0,0.6913574657089212,0.7154674764909068,0.0
UC-NuZui4n3wDtTmgMBKT9Sg,0.13977893568833696,3.2,0.0,0.6498720447769927,-0.3420125702451973,-0.17375796620323794,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-Nw5S0c6bq3ldlu9CT-GHw,0.4266881596486567,-0.2,0.0,-0.26023477741493867,0.09433774852223797,0.13989377687650123,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-OYdlMvgSQIzV9mhqVLnRg,-0.3645108345941398,-0.2,0.0,4.309439422964359,0.673517635351278,1.7925455257052727,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-PDPi-5c3jTo6E1lizbJFg,0.6744195232949909,2.2,0.0,-0.09069029839888088,1.0848295305912505,2.4913260188448,0.0,0.6913574657089212,0.7154674764909068,0.0
UC-PETw1P1_voShih9WRmkMg,0.051323112785897074,-0.2,0.0,0.08040713819584992,-0.28707339646273966,-0.3040321735122425,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC-RAnK0D2x7DewvatyRqcHQ,-0.2732191595622748,-0.4,0.0,0.17368765176220932,-0.02022685836028677,-0.0895103529975872,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-S7pAVa8NuLbGZRT--xCBg,-0.24033362695221805,-0.4,0.0,0.5531802008178607,0.01028603323851139,0.0068470568183821535,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-T9vpeDnjGxmKSzIiM920A,-0.0246333974761905,0.2,0.0,-0.14429719569863658,-0.3626493085245778,-0.4000415279240389,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-TdHGwX918DS0qknMVDUUQ,-0.14492047947707026,-0.2,0.0,-0.05987064911404612,0.0237060550065013,-0.11354684571942855,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC-UGpuEQAvfwbzcdAWvBLeA,2.704618202687981,-0.2,0.0,-0.22717289696849233,0.18333368235206607,0.6857524481915727,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-W82dsdqQfqgyuHRSalQBw,-0.12680155345282684,0.0,0.0,0.11471177581350551,-0.16044086023095477,-0.01679126658769543,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC-WgwqxLnjpffl0hPn3hS-g,22.811857765133354,-0.2,0.0,2.1385571750678887,0.33024760486479815,0.2220547830921124,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-XCNEk1uZcaM4h-rNp-3cw,0.4664656707920865,-0.4,0.0,0.24800263726847813,0.0984343867461507,-0.1877736435252501,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-XFuI62LLtCjTXM2Kd74Xg,0.2448223558164761,-0.4,0.0,-0.08915453957598747,-0.19059050312024348,-0.3798701506890449,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-XRuhdgwtAU3ZPyHp8v3ZA,-0.26458739652068247,-0.4,0.0,0.2722936588797387,-0.34908802336955636,-0.4379451229535088,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-XwCzDwf3LWXpkMYHQ2RlQ,-0.027114234040785702,-0.4,0.0,0.11620746911329463,-0.11007037251230378,-0.23178587131877226,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-ZDi9r-41GiPdxTe3HwebA,-0.04091414780064704,0.0,0.0,-0.03689692073160699,-0.07205034091697585,-0.28859526433964955,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-_rI_t4-KRvrbgWFEZa5uA,0.23475691419598532,0.0,0.0,-0.0750079145319665,-0.33419482627966673,-0.32024825588968275,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-aQ1VwwK6EsHxkO2s4MQ1Q,-0.20288330493468437,0.8,0.0,0.11934573021365341,-0.29445761896665756,-0.3520064307013235,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-bNysdfGc8M00JORt9wFSw,1.8003848221842278,-0.4,0.0,-0.263827019082669,-0.1346502018557801,-0.14360734870966774,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-bPEgY4UCenObQ02iWK0cQ,1.051461672466432,-0.4,0.0,-0.2468047423470232,0.024694898715721676,0.28295962174897493,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-bu3cnBZmFtmOd3JOlhtng,-0.31960587239905813,0.6,0.0,1.3871319554857529,-0.15795866071597317,-0.025334565172080725,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-dRtPqdUtIYwsYfxnp_t4g,0.5030287162065957,-0.4,0.0,-0.11230211853272723,0.14674646511091444,0.17157393438055168,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-dXrO29mz1F846RHJAPS-Q,-0.134104265346328,-0.2,0.0,-0.16239135595110715,-0.17971322231882,-0.11302241834552239,0.0,0.6913574657089212,0.7154674764909068,0.25
UC-dtn_v6-lmpa6j7Vwl-BgQ,16.133302223996633,-0.4,0.0,-0.2990157411628405,-0.3228130333817023,-0.3894937071349229,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-edhzZuiP2P19s_tu88CQg,0.21831202706465677,-0.4,0.0,1.5288640333665307,1.0307727411538736,1.7507456059330644,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-gCpMc94-3CWd9MJw107_w,-0.19921893482654654,1.0,0.0,0.2934611568498378,0.24231114643770607,0.3217532388242906,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-h6mJDreiBJG8fPtQ3OA-g,-0.18006706999293676,0.8,0.0,0.6883854257167357,-0.2913755087041527,-0.31448026434569304,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-jznjjSTKr15h65W95yDoA,-0.27995437368496207,0.2,0.0,1.1195354003300655,0.03889186911238471,0.6093585874359452,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-k-axvrivMCH12r4Lg9tbQ,-0.2696678982999252,2.0,0.0,1.911641760145822,-0.13130973823303582,-0.31090616122141923,0.0,0.6913574657089212,0.7154674764909068,0.0
UC-k0fXW2TZgXNyZiAPK_AQQ,1.0112126309422702,-0.2,0.0,2.427400743150491,-0.2729470577595923,-0.4509690685419686,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-kAVBFQAr54Etg76uska7g,-0.03478825687613002,5.4,0.0,0.06874738797308448,-0.2567017682509729,-0.29017713053181576,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC-kEpkvZNXjfm0eeLljdiPw,1.4204720167918556,-0.2,0.0,-0.15717902196771322,-0.5109758649076246,-0.566660996736173,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-mWbS71hcXLB0jOqv8-Z7Q,1.1054572575061994,3.8,0.0,-0.2574767188908845,3.4610789180577246,1.4334497439997052,0.0,12.561270574570338,7.9405121136002,0.0
UC-mwgFQEo2PS0IGEHAJpoYg,0.027815520604033864,1.0,0.0,-0.13587665723289505,-0.048338272379549956,0.12527724760333156,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-nf2ZdwpfjBQYW79Gi1AHA,-0.320060671816756,0.4,0.0,1.0698150625182294,-0.11167135756532709,-0.06616609351130802,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-nyyAcb8rt4vTYr2HbMUAg,-0.15790464938129464,0.4,0.0,1.865633587803827,0.10917040416054265,0.11316484236159476,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-p42GezfAlIR-YMhvst8jg,0.2006771635765557,0.8,0.0,-0.2161338480773341,-0.29599867409791,-0.35331753593675447,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-pSt_GMFA_b-owUKoE8KOw,0.8153543221238292,0.8,0.0,-0.2312758731344696,-0.26286598877598266,-0.11002980903185178,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-qUUzLEE1BM8VDWZaE1lrQ,0.471165421873209,-0.4,0.0,-0.24425549463857787,-0.3168799711263805,-0.41973451986621757,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-qrLi0LFsZcMa8iFNSto7A,-0.023253724224149362,1.4,0.0,0.4588997699972882,-0.009087231268662127,0.07868621463303402,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-shWlsEYm5Qd3eaCoWusPw,1.8023312105211862,0.2,0.0,-0.2626074635517294,0.03836213141101668,-0.09791421263718598,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-t2zx9mcjh4CR-V4CcGlPg,-0.12344829142493007,0.4,0.0,4.483594268368191,-0.18512831882169317,-0.2016762753985522,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-tAztCfSbLUftcrb3r4lHw,-0.022677465420881282,-0.4,0.0,1.139178446212988,-0.4185896097890412,-0.5335601538578526,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-tP9luhDME3Y0yO-WqbbcQ,-0.23522349598201736,1.0,0.0,0.6330319038134401,-0.3418129589374355,-0.3237834522431315,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-th9WaXgUbwOoJ1S5mX5uQ,0.31266334750553176,-0.4,0.0,-0.20412627689152896,-0.15753487055487872,-0.2543223204335253,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-tukbjmNwzijx2trCa1yHw,-0.32308826918389716,-0.4,0.0,3.9340754390896726,-0.3524783446583117,-0.37261267644929413,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC-uTPn6USADmLGXeBe44aBA,0.47899733042446074,0.0,0.0,2.8696302905822164,-0.4098716407608131,-0.43821862937797973,0.0,0.6913574657089212,0.7154674764909068,0.0
UC-xW1QyTj9XfHwzTWDVarpw,-0.2677007695292961,-0.4,0.0,0.2742215338646481,-0.3312888366035907,-0.2689333068778013,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-xnXR4fv772MVr4WUN5uTw,0.07719719364767268,-0.2,0.0,0.30700354486506287,-0.3202702924151358,-0.36223709250373753,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC-yPYOzjhFnwzbTJkw4Oo3g,0.8294763742499234,0.2,0.0,-0.16225503296817348,3.1585171924686803,3.5898964111739167,0.0,0.6913574657089212,1.6788067614388125,0.5
UC-z-vIKgXF_ORkE9pZWZ6EQ,-0.12756868662310808,5.6,0.0,0.02992306266680528,-0.3765738423891087,-0.3613328061579102,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0-uMmXdJLxnBsZhnQKIb0w,0.20369892790628255,0.0,0.0,-0.22382959459247495,-0.28878873759097895,-0.22878480791660924,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC0-ysskkXPHysgsUGBYhsGA,-0.27324612435380524,1.4,0.0,0.7273367610760342,-0.24792325777115995,-0.2613971555995773,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC007tubOj6VJhslWWKSWnYg,0.5279060087073029,0.6,0.0,-0.03437709194495843,-0.007936943688548697,0.03003259617446302,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC01O-uumR9ZROb21Hs1Tfwg,13.658739063597215,-0.4,0.0,-0.2934282233992966,2.227556156084514,5.808093054323661,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC025gI1MY50e0WLX9KHNScw,0.337468531912034,-0.2,0.0,-0.19251540498633582,0.17838946380596443,0.004382684600045765,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC04iSUzuD5h5WR9fe-mINjA,6.625027122469722,-0.4,0.0,-0.2900021066476582,0.44339957787700807,0.5450117393890815,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC04kVGgTePaBx-2TS6U6VnQ,-0.2597364608218782,1.4,0.0,0.22220469710512394,-0.19858197472945255,-0.1212479345653359,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC04o2mBHApVFKXeWRkkITzQ,-0.14032182111625469,-0.2,0.0,0.053340718584350515,-0.038449835287346856,-0.39334308455504596,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC05d3jeIXecQvsHDqfOJ4Vg,0.06996164125367617,-0.2,0.0,-0.17322958904337166,-0.1662932005508301,-0.4317273211234463,0.0,0.6913574657089212,0.7154674764909068,0.5
UC09xnooOZiUMUa7ntYIXcow,-0.013154955333227775,-0.4,0.0,-0.18706187427329277,-0.2761961156613162,-0.27277921473377126,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0ALhDTSr9cSr69qFh8lcSQ,-0.29745302599161483,1.2,0.0,1.8696009518415244,-0.27495734442119407,-0.20885103609782874,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0B140mvBpAYyQaQzAt_ZUg,-0.2400165634203463,1.0,0.0,0.1282413424734279,-0.33545610652101926,-0.10728948927128384,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0B4K8eXgbayzhjXCr3Gb6w,0.5925657609461402,-0.4,0.0,0.19459178093471396,-0.1965235653755653,0.021996005043498103,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0CSjZtlEdmz4reiLuSLY_w,2.7584256867489736,-0.4,0.0,-0.2932880207566451,-0.16007761152144526,-0.2719638875067969,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0Emt6egSgzy6-3Lv6-tMWw,0.5773806446370982,-0.4,0.0,-0.23169990931274398,2.180091658041939,2.4264997843775746,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0EtW3yQzTBYwrRBFh7aEcg,-0.2766336899055092,-0.4,0.0,1.2662784772929416,-0.2651775714728613,-0.4447480729512653,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0FCSAxhpuGQTQRzsF4KrSQ,3.6535416349884016,-0.4,0.0,3.360333744048805,-0.2261888766521747,-0.2597924330235292,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0FWQr_e5lJCEGvqYZ8LW8w,2.0882869924289853,-0.4,0.0,2.1904714693527763,-0.39824768205650907,-0.4649379722517605,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0JK4HrDpgWyWOLeMdCeU9g,1.8298152257761615,0.0,0.0,-0.27481245404226057,0.23731647668195047,0.6080629840776238,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0L1X3iro6II3nJB0ySwmpg,1.0082731656902686,-0.4,0.0,0.8655344415059597,-0.5575927826280108,-0.6003272946293761,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0Lv5YLenCRITzqrIBIPAPQ,14.34046655877157,0.0,0.0,-0.2957292495228265,0.16345590574835156,-0.475546420993011,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0MY8ErvkPIu65fCEGBmmWQ,-0.1705791509224782,8.8,0.0,0.4762568698625987,3.334878298969223,6.169801721652517,0.0,15.300481291999896,8.422181756074153,0.25
UC0NgDwAaPqWvrlXwzJq-eow,-0.1541347628091026,0.6,0.0,0.08886968575336725,0.5768934786217502,0.7368375394128592,0.0,0.6913574657089212,1.6788067614388125,0.25
UC0P7ZJSN8jgQFvUXVAlTnfw,-0.3031609852677296,-0.4,0.0,0.9679073831469833,-0.008360733849643094,-0.15629674283888817,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0Pah0FnvKA1xJ_Ts-ajulg,-0.1382822931576147,-0.2,0.0,0.08124281117013281,0.21511794443414753,-0.06455388118367823,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0Qpf8nNz09Cu2bJ-vtfkHg,2.329572794646172,0.0,0.0,-0.26281662108269327,3.0591535350549357,4.874865515508365,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0R8mCvGGGEEKMgWJmAoxtA,1.9055474081611443,-0.2,0.0,-0.23232259497396196,1.1107278182136875,1.491157333798252,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0RSVKxl1or-AIBO6lbaEKQ,-0.33027362868879023,-0.4,0.0,3.8880160472662038,-0.4151992885002858,-0.28314759245699955,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0STFkkGT2ZDc18gZp1QjTg,-0.34691302588936074,0.0,0.0,2.0698537923123466,-0.40623915366571806,-0.4957744187511198,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0TrFwDaV06zckO6v5f6mIQ,-0.18911306155594915,6.4,0.0,0.18581063735456307,-0.002210343306580499,0.025600682265650012,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0VRhMJvKrtMCEYdRCQReVw,0.5471731854375501,0.2,0.0,-0.26104673041562926,0.4229517026042024,1.0054418983038529,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0WmntVL_fy1qRU_fhyvJnQ,-0.09993598629573316,0.2,0.0,3.9316209115099987,-0.023087441947674148,0.6702175275166526,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0WtOA7yunwSsSiy_OmLq0g,0.029667708906160998,0.2,0.0,-0.18488420309179518,-0.24610701422361242,-0.27797344958144493,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0XuK0OcU1tj9i_ksTZeayg,0.0761657651237019,-0.4,0.0,3.4379647392677817,0.3103294672933605,0.5536987137790537,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0Ype554r1Bz6DkNMPiBc9A,0.2791839835314342,-0.4,0.0,-0.1724518395995027,-0.30925174822668094,-0.3097764270348036,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0a8VrAO1wApos7B8dNQNMQ,-0.2711492330933328,-0.4,0.0,2.265222767338675,0.1798020976762792,0.7128574000700392,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0aA0vamcbHv0tif7rDY4UQ,0.41606635459542785,-0.4,0.0,-0.16717566458351169,-0.46690168815380495,-0.5356552140102063,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0bD9jiD7wlQlYgIxzVZzBg,0.5632698783366726,0.0,0.0,-0.2342943252266358,-0.15257047152491554,-0.15221168934306858,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0bN8JagMTQ1ywkfOTYCPAA,-0.2432852869554456,0.2,0.0,0.20715439894143076,-0.3043781613740951,-0.3351966642776018,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0bf0SDC-epak0Q24x985dA,2.6176064095099716,1.2,0.0,-0.2799603929964568,0.7607206108072451,2.3242110445465225,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0ceZLTdPJQhwrt5pf7Q3vA,1.4300192698530112,-0.2,0.0,-0.2598895649643805,-0.16699951748598743,-0.3122825506660647,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0cgJ93XWryCESv7H_XyJPw,0.05410139523908774,-0.2,0.0,-0.15076450278169806,-0.32450819402608005,-0.3753367284588449,0.0,0.6913574657089212,0.7154674764909068,0.25
UC0cuFt4J3uYqRZcbsxHLZuw,2.417862793521231,0.0,0.0,-0.25613727621378113,0.058719194506445,-0.09587502954794727,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0d4HVGkA4MvrWfrefCbR_g,-0.3478467954117962,-0.4,0.0,2.852113635995332,-0.19906630634213188,-0.02321919629819208,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0hnhAzWDUfUGDiTNDtPaKg,0.06163386331510463,0.2,0.0,0.026694532628197497,-0.13221340842948717,-0.34862866819561067,0.0,0.6913574657089212,0.7154674764909068,0.0
UC0jJxJsBKdyLKNMM81Fb1Ng,-0.04159205477872925,0.2,0.0,0.044664341207123974,1.3955501223158953,0.7468174911107284,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0jYnPQ3azaq0WyopIn_hYA,1.5398667611269494,-0.4,0.0,-0.24264440315941507,-0.12363165766732516,-0.38164230644237135,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0jjiAQJwS8oqPWAKYVY2nw,0.02246691449875015,0.4,0.0,0.13729837653480484,0.15390381005384243,0.28811933230001263,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0k_vomz2tNwySnlk3Zs5Rg,-0.2309991634631775,1.6,0.0,0.44986192916646517,-0.31066438209699565,-0.2747050495090323,0.0,0.6913574657089212,0.7154674764909068,0.25
UC0lETRLeo0sWFMUgx_arffA,-0.3195351781890533,0.4,0.0,0.45885397665290095,-0.21479363009830255,-0.4278259925700103,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0lg9ewe4uVGFvEVbfCW7XQ,-0.22020981313223706,-0.2,0.0,1.170509393083923,-0.164174249745358,-0.12571814469400552,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0m-h-L5fnz-01ZDmiUhERg,-0.12584718161776134,0.0,0.0,0.3226642194839609,-0.4020012520547738,-0.33970964811102144,0.0,0.6913574657089212,0.7154674764909068,0.0
UC0mwka0AAqmYFilSucI0MtQ,-0.0025847570533023808,0.0,0.0,-0.15324780060235943,1.2235367230002496,0.7388689177913342,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0nPIiUXNalTlxDnkt_XowA,1.4402266301000866,0.2,0.0,-0.28533493703404744,0.04207029532059285,-0.21202749299026472,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0nhSdpIFWWJbwn5w1J1dJg,0.7911811439547702,-0.4,0.0,2.823484621909806,-0.15160180829955688,-0.311851053829791,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0o6Pm-SRQSvCjLQwlL9wfg,21.75797474023046,0.0,0.0,0.8491714101559693,0.2409489637770454,0.005161578009261101,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0ps7AWv5TuIsngMzdxMUOA,-0.04405600047671979,0.0,0.0,0.20018552008881396,-0.004849329657717931,-0.03384030888588009,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0qMcKM_p4Vp5lDM7sSOlZQ,4.165345993020815,0.8,0.0,-0.2870449125000748,0.6425039008348227,0.5700197507344982,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC0ss0Q6It-5M5sC8A-byypw,-0.3378974942791706,2.8,0.0,2.142521027848839,0.05528851224996642,-0.10958741243508076,0.0,1.6044277048521072,5.0504942587564825,0.25
UC0viMufzTU9aYptcTaSr_UQ,-0.2977719656390598,-0.2,0.0,1.2313187530466316,-0.16488056668051532,0.24253053549798714,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0yv-OovB0Gm2FDLILaDHAA,1.4760426144503693,-0.4,0.0,-0.28370085899932573,-0.28551949920539343,-0.37548755320123917,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC0zy_5p_Cekk9SJlvz0aFmg,-0.1863225435664115,2.2,0.0,0.5437221174219529,-0.271063545932506,-0.17265148933747157,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC1097hTvhbfwlob-QabxODw,-0.20889570977960345,0.0,0.0,-0.08935164427488732,0.0012048155007738455,-0.26703141304595446,0.0,-0.22171277343426476,-0.24787180845699888,0.5
UC13bTSnfoE6-yCX_VxpJAKg,0.22584520208277375,-0.4,0.0,-0.10451828564831897,-0.11007037251230378,-0.43042649437945,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC15g0XAgYN2S9VXFYS0mMOA,0.2590531002904527,-0.4,0.0,-0.14590049157649726,-0.18804776215367694,0.04915530801578922,0.0,-0.22171277343426476,-0.24787180845699888,0.25
UC178EW-8X5DhhH7CbE0x30A,14.493002445781753,0.0,0.0,-0.3000611737035725,1.7054466776161894,2.249461717270398,0.0,-0.22171277343426476,-0.24787180845699888,0.0
UC178K2GpAD3ixne4n9bc3Sg,0.30528499280732546,-0.2,0.0,-0.18536931439109774,-0.05893302640691044,-0.15163105553912737,0.0,-0.22171277343426476,-0.24787180845699888,0.25
