userId,latency_variance_score,unique_comment_ratio,max_duplicate_count,total_duplicates,emoji_percentage,caps_ratio,circular_mean_hour,mean_hour_deviance,std_hour_deviance,unique_channel_count,comment_velocity,account_age,reply_count,toplevel_count,reply_ratio
UC1ogM0Z1TpyLi5OWflPfvgA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3095368194689857,0.4326617664208039,0.0,0.0,0.0
UC1ohGLQU3aiDQpqbhseVJSg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33302449993009625,0.5304023633149216,0.0,0.0,0.0
UC1ohzUUnpwG_hH2xCVgId8w,-0.007677395525194466,-0.2777777777777778,4.0,7.0,0.0,-0.010638297872340425,3.339074604542251,1.2070720467498468,1.869831664589848,1.0,4.258988203228469,0.23913093405510272,16.0,0.0,8.0
UC1oreNj3TphUNuF3M8o6Xww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18181851240269437,0.04124151573147983,0.0,0.0,0.0
UC1osXEM9xNf1L1wBzNxBpjQ,0.004378188046571575,0.0,0.0,0.0,0.0,0.0,1.359394657592345,-1.2316870508583482,-0.8552578103324948,0.0,0.48200728837245865,0.28739968726019927,2.0,0.0,1.0
UC1ovq6ZXmhulfmqUy0x1jKg,-0.0039603468360260834,0.0,0.0,0.0,0.0,0.0,-11.30760422914921,1.5183129491416518,-0.4409732588342724,1.0,1.4891560833256912,-0.28567936796701593,1.0,1.0,0.3333333333333333
UC1oxuW_nkTVQjz_IA18wV9g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26994066524986055,0.29033499629183357,0.0,0.0,0.0
UC1ozjl_PI1veBa0MLO25QXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905175565036032,-2.9204400122386924,0.0,0.0,0.0
UC1p1qOMzqTO3_umSksctstw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452841939829233,-0.9043035635586325,0.0,0.0,0.0
UC1p4RfaXnRWyBmxzyoQ7LPg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09622750577500112,-0.14481626934254951,0.0,0.0,0.0
UC1p4WRPq6XBMGvgdhFHMc4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09734600452518255,-0.1426372104050441,0.0,0.0,0.0
UC1p5_hgdUkDrhQjiALLVpSg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28942570431322434,0.35730504776528565,0.0,0.0,0.0
UC1p790YIW8UnRPzLhZ4-O6Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788497242361112,-0.557098099639286,0.0,0.0,0.0
UC1pAiw_R2lQfCC_fTdxkWPA,0.010977994043042644,0.0,0.0,0.0,0.0034602076124567475,-0.010638297872340425,8.67567429937715,-1.039960858262658,-0.43129804236297586,0.0,0.6816242297663946,0.3214706075971942,5.0,-2.0,0.0
UC1pDEb9akB4zjwlkyWZFFPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093790980206656,-1.3031017956238815,0.0,0.0,0.0
UC1pDFm4bO5awRuqp83QA6xw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2617829644224069,0.2638380525119025,0.0,0.0,0.0
UC1pDHbWX07fqrb9RjFvChFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1682371202062395,0.008764531274600444,0.0,0.0,0.0
UC1pDnbw24v1i5AthsQ-qC4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27565875430680087,0.3094297043544746,0.0,0.0,0.0
UC1pELoB32Hc1LV_snBNDjYQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3094921439325477,0.43248648508103804,0.0,0.0,0.0
UC1pJrA5NNhQkv7UJMLOfxHQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3142735224668495,0.4514608597317938,0.0,0.0,0.0
UC1pOLoUdkZwBzuJfX_UAl0w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075952433119848,-0.5150728762775714,0.0,0.0,0.0
UC1pP_zepgeRBvm9nE__27wQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27533360916775745,0.30833197353355646,0.0,0.0,0.0
UC1pQoPvMWP6B1tHW6LvnMjQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23289208764861466,0.17631378756768154,0.0,0.0,0.0
UC1pVoPTt1bmSfLJQnJVy2kQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205397208021576,-0.8849522089974643,0.0,0.0,0.0
UC1pW65aoJgD-1bh5Ga-zTyA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07019684818347821,-0.19396499230291983,0.0,0.0,0.0
UC1pXCu8zNd8k8CDWOQAE1NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.344125833197569,0.5809745054670312,0.0,0.0,0.0
UC1pYYOBjRiahNW-xlqZm94Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081870326189054,-1.5380879806589014,0.0,0.0,0.0
UC1pZnSg08ok2oS_jUm-KdQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17447182272938833,0.023514571235689254,0.0,0.0,0.0
UC1pa6m9UIFtbSnUtkurluMg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.265266411117787,0.2750484398691954,0.0,0.0,0.0
UC1pcDtNf5SpnasVTawbLeSg,0.10660149436830177,0.0,0.0,0.0,0.039711191335740074,0.00822962665596146,9.730706303974376,-1.1066870508583482,-0.7635232921831558,0.0,49.280953356716566,-2.3553206285684243,8.0,-2.0,0.0
UC1pe2eSUvY0Nrw7ti765PcQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09821567319389667,-0.456085239560822,0.0,0.0,0.0
UC1peSqk499iqRnIuj51xhlQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30132891020867025,0.40106913585041143,0.0,0.0,0.0
UC1pfM23mRrazYUhkzMDAqhQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2261224210420235,0.1570841388418407,0.0,0.0,0.0
UC1phRYaEJFpsLKprtYpiwlw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2270743498407757,-1.3114775253195865,0.0,0.0,0.0
UC1pms1UO9jzuZQ936Ba1GbA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2299641497743052,0.1679416213643913,0.0,0.0,0.0
UC1ppwuexgQk4yEEgYc0l2SQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2753606214560119,0.3084231146843997,0.0,0.0,0.0
UC1prfjFONMTbcV-G8PVbMXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2655113407266922,0.2758424432233572,0.0,0.0,0.0
UC1psu5g8cuH7TuVDzG1uzmw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01326445742580057,-0.2922086447818921,0.0,0.0,0.0
UC1ptLJeUC0CeQrU7bLTJ36A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46745127748690246,-0.8418309286209618,0.0,0.0,0.0
UC1pw_AyHHZos7dNh8HgYa2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490822913240197,-1.7576345886157347,1.0,-1.0,1.0
UC1pxUnaWaEvcsQqJnpvyp6Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148730408861941,-0.2452758325203738,0.0,1.0,0.0
UC1pzoJ9RwfPBQGXvlWgodNw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2776143595290216,0.31606312833198563,0.0,0.0,0.0
UC1q0GcipaDirxD9raCeuC-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2942269455844317,0.3746786619586052,0.0,0.0,0.0
UC1q1x4mWo-QMC9lwEEbx75Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935383954344043,0.3721644653974294,0.0,0.0,0.0
UC1q2Np5JC1aRgGLjZokkc4w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0412764348822685,-1.2189602271556312,0.0,0.0,0.0
UC1q3qGnlngv8F9uDvd_Auaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2557462733831626,0.24476516139909332,0.0,0.0,0.0
UC1q6FvCP8TIaNrS8HncMFGg,0.010969368285442531,0.0,0.0,0.0,0.004612546125461255,-0.00027560357182229017,-11.869789794627554,-0.6563802376321637,-0.7222564555153723,0.0,1.2535192383422884,0.15091055877144702,3.0,1.0,1.0
UC1q6TztFZp-36tsQKt4Yz6w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17661541656701799,0.028647558089212297,0.0,0.0,0.0
UC1q9Hue0A8JjCrW4LG-v5bA,0.08472152579575534,0.0,0.0,0.0,0.0056,-0.0020176082171680116,9.968453688288296,-1.7208210879188879,-0.8025924430414821,0.0,3.7884822133943064,0.11754533280007239,12.0,0.0,6.0
UC1qH3kQJ3vLyuUaJUbMlZ2Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8876854133546057,-0.6714961406855452,0.0,1.0,0.0
UC1qHBgz5TKTEbOBqKXV4ncw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2536225010319114,0.23815882175635053,0.0,0.0,0.0
UC1qJaTBx4EosQlB7ulCNUlA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8718836075650875,-2.23743727088929,0.0,0.0,0.0
UC1qNmfOnLvyPW6MHeOYWf5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073645164692867,-1.6364388674679793,0.0,0.0,0.0
UC1qPdTHlSCVSEYpb7KjTVEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2945069214382338,0.37570317546707044,0.0,0.0,0.0
UC1qPiH04fTbXh-dqRJxTIMQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0805422856970406,-1.9059895808594178,0.0,0.0,0.0
UC1qUTqQHrK423HuQc5_WMqw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22783424783882136,0.16190441960616914,0.0,0.0,0.0
UC1qVBZW0krMbNv1NhjLwGYw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26953798715748195,0.28900685840994744,0.0,0.0,0.0
UC1qXqumTuVGdpCvo_43d0Sw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7626707810540096,-1.531427730590055,0.0,0.0,0.0
UC1qZZpAgoZfVkr9a6mQEJ4w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237433697606184,0.18947093943420107,0.0,0.0,0.0
UC1qd-FlANbcdeTwTKf4ejBQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33472388007229337,0.5379453880989099,0.0,0.0,0.0
UC1qdCRkGSO0kUnmCi78Wmjg,-0.008203586640183868,0.0,0.0,0.0,0.013157894736842105,0.019664732430689877,-1.161369050655459,0.5764380252150372,-0.28625192674301336,0.0,11.943368331077874,-1.217466034735127,0.0,6.0,0.0
UC1qexpBF3EAm3UQ52npZCTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11575768755570448,0.46484257838216625,0.0,0.0,0.0
UC1qhTWmjLxasqDsx0tiIswg,0.005536538119563476,0.0,0.0,0.0,0.0014234875444839859,0.028154805575935436,8.715519606934045,-0.25868203353245955,0.08243442283693092,1.0,3.7889301766259504,-0.08111029641042926,5.0,4.0,0.8333333333333334
UC1qhsOAHDE9VD6P0BxNihNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30804593874826597,0.20763693543039477,0.0,1.0,0.0
UC1qns2Fcto2LvSH6WnfotYw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2587452139572996,0.2541850703588655,0.0,0.0,0.0
UC1qpZidVHIJH97ugJlD-5hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29304509040420385,0.3703679028906474,0.0,0.0,0.0
UC1qqx8iU5R6UBk4EAa_dtSw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2423277150679308,0.20388844078266052,0.0,0.0,0.0
UC1qsb30BlWaK1EGokhQnMDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26535460938107686,0.275334269376898,0.0,0.0,0.0
UC1qxEulOuymPYTjpnuqf1BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2700868390214425,0.29081764623728956,0.0,0.0,0.0
UC1qxXHvA10XezzZ3fgPEiWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878513329600462,-1.2887891504785731,0.0,0.0,0.0
UC1r2tqYp_b4R4FPtLEn0tsw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2233749935892279,0.14940626280405217,0.0,0.0,0.0
UC1r3LY5N2fhGNzlqeSsAcAw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4559945932800227,-0.5088046380985812,2.0,-1.0,2.0
UC1r543MmZwv7NBHJyJzcVZw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14695338567792737,-0.5186096823614856,0.0,0.0,0.0
UC1r5UWyLCvdFxMoKKHshq9g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28671025164024744,-0.10471192444669924,0.0,0.0,0.0
UC1r8bWSS87UTpG5rRgw42UQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970073633646647,-0.10962770228113894,0.0,1.0,0.0
UC1r9iUkVsIiQzMUZU5UhfNg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840754123881507,-1.0051338339683462,0.0,0.0,0.0
UC1rBcZgK_e5EXDoZQ8DWZ2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293379910523196,-0.4076614306282353,0.0,0.0,0.0
UC1rE5ZlJpye3S1aGdZ3xXAQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17695521741392872,0.029464182349630032,0.0,0.0,0.0
UC1rEIj0KRR9WH_dz3rkvNcg,-0.007148338804624667,0.0,0.0,0.0,0.0,0.0,-12.016727366633482,-0.17025804501610775,0.3374720431360996,2.0,0.5273452741391444,0.25093799873716227,0.0,2.0,0.0
UC1rF2HreBEs8tov4kzc-bQg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258220463161622,-0.1289039787229939,0.0,1.0,0.0
UC1rHbNPxZ0k6VViM0gnv_RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9856587640932877,-1.8840530367937232,0.0,0.0,0.0
UC1rI-7nWBkzNhog_CHkcOWg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25318304879660564,0.23679842871476456,0.0,0.0,0.0
UC1rNyk_ezjIjV_LAh5kNSXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089754378574285,-0.7915605669530191,0.0,0.0,0.0
UC1rOJJsYpPYR0kKN0WaoDxQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10597509753743299,-0.46636314881586993,0.0,0.0,0.0
UC1rOsIY5L0A5JS2c0bM996A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25787561988548563,0.251442493507056,0.0,0.0,0.0
UC1rU2LuQsYItntTfh4ZV-qQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1145572284806835,-0.10835785211234726,0.0,0.0,0.0
UC1rV4zRTVyQjJlp0qqnADQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3229725865343462,0.48714522745662386,0.0,0.0,0.0
UC1rXZQjU_0O58g8H0rM7PDw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23732268007876417,0.1891467990119315,0.0,0.0,0.0
UC1r_dtZ-UxIuOy9wua5bcXw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24069501815114522,0.19905048641034614,0.0,0.0,0.0
UC1r_wMeVezzOAe6htgzk1Og,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2770924877368454,0.31428770144020246,0.0,0.0,0.0
UC1rcPq0rWGtsACcP61orzKQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637111936225206,-0.9723808346843136,0.0,0.0,0.0
UC1rgY9knvO0V_Kabw_u0PrA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089631367118547,-0.44456310233623625,0.0,0.0,0.0
UC1rj4p1jIcGr4kgDpGmHBVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3078560014344223,-0.44463404828798675,2.0,-1.0,2.0
UC1rlV8HE0nLy4eCI8zW8AXw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3276519299160724,0.5069998383480953,0.0,0.0,0.0
UC1rpUCBEfVpNsfEkOWlTpxA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074629516601135,-2.106163458395672,0.0,0.0,0.0
UC1rzc9gavxDBTFcYTmb215w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.599800580901908,-3.08034013916168,0.0,0.0,0.0
UC1s1QtvVOEJ1wo7kdAeVHSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573173536952778,-0.0823145512064191,0.0,1.0,0.0
UC1s1iBUbiGYhTyGDd7dzU4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576416114840398,-0.5455468370316541,0.0,0.0,0.0
UC1s3vz9RGbSZN0LdIfULplA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18866838626958,-2.4165516778394416,0.0,0.0,0.0
UC1s7ZtBrBYgJXlayMI_jqTQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2725835950683718,0.2991056588438998,0.0,0.0,0.0
UC1sBp2naGrgoDZCUy0hg8Zg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837398902170111,-0.9335019504854809,0.0,0.0,0.0
UC1sCOKxgKaTekbEwLcMIzwQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17002604126184462,0.012969785732016084,0.0,0.0,0.0
UC1sCQrneggy6dr91CTJmbdw,-0.008131206803416636,0.0,0.0,0.0,0.0,-0.010638297872340425,-3.9464909993563424,1.8516462824749853,2.158002994447639,0.0,1.1634592381532094,0.19383844660821795,2.0,2.0,0.5
UC1sFsgKwF0_fb0o58HXnZhw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32435868030098,-2.947493813652298,0.0,0.0,0.0
UC1sGhSoxNLNu9lhlHI6Ea8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200806061705914,-1.029389301132512,0.0,0.0,0.0
UC1sH9XHT6m4EDJDXv6XfT3Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06604953843406318,0.15864081145806808,2.0,-2.0,0.0
UC1sKBUroNawKivtLM96HKwA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047868276459401,-2.5152486174268627,0.0,0.0,0.0
UC1sO8NBgpz5daqQwdEOsmkA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10252674448001775,-0.13246815958179875,0.0,0.0,0.0
UC1sOIHGgxqVTrMBmoZbldgA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27732251576006417,0.31506979334471924,0.0,0.0,0.0
UC1sVY-Sp3Ep5kMqolSghbww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.405915255852236,-2.2247373549038376,1.0,0.0,0.5
UC1saEQ0b2qE12Pd8C5N08Lg,0.9579970373932409,0.0,0.0,0.0,0.0074211502782931356,0.02345261121856866,-10.893869354949,-1.9816870508583482,-1.2635234979720842,0.0,81.66902549454063,-2.7652805324371186,8.0,-2.0,0.0
UC1sazBEGrhspB7yWtOJdQeA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.324490283729117,-0.8087431867194794,0.0,1.0,0.0
UC1sbHIalMg_1EIqUe87qaGg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61940161575649,-1.4781211511828303,0.0,0.0,0.0
UC1sfgJyvNuZznaum7CG5gSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32356678194844274,0.4896400391352499,0.0,0.0,0.0
UC1sglMpqTPE0cskn36GJqYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44694767182115175,-0.8245521223227357,0.0,0.0,0.0
UC1siM09quFfXJU45XgwxDWw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10912981074652363,-0.4705053562195724,0.0,0.0,0.0
UC1sk7Hf_q5r4v9yWdPWlEFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44736710265521185,-0.254340425210166,1.0,-1.0,1.0
UC1smi_C0Suj1gaDTH_YB_Xw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0288555266197965,0.30427733745436597,0.0,0.0,0.0
UC1subfbD3XkDKVsHJHyc86g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10056630371090387,-0.13633101510368897,0.0,0.0,0.0
UC1sxBVuEZQ7D9jRmyNvzTYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31206656902367,-2.886333014555164,0.0,0.0,0.0
UC1sy4zI4EzWzOqAmJS6CXvQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031112359088284813,0.3080745132373581,0.0,0.0,0.0
UC1syUs07DMDTORDrSM1lpZw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013873125712561598,0.27950362589828226,0.0,0.0,0.0
UC1szIFAymhGZdSfSs5tW-Kw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03434651950438426,0.3135467814343259,2.0,-2.0,0.0
UC1t-TKwTcwRoDaTzHqCNSzw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26117753546633,-2.1388233969899626,0.0,0.0,0.0
UC1t6PmqAC4MxaMgRJTX2XCg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18101291261318264,0.03927893118270271,0.0,0.0,0.0
UC1t6tEKZwj46jX2sIP-RcWQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24910275400969203,0.22427343074909964,0.0,0.0,0.0
UC1t9wFWCNRcjaXyUjfLdqkw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06560696396163163,-0.20233480856643002,0.0,0.0,0.0
UC1tAHJVYowPOklCI8TsXxNg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23277479402628865,0.17597675513455055,0.0,0.0,0.0
UC1tB9DRpDOe35sdYK7VrCCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07652006860410987,0.47792732550285644,2.0,-1.0,2.0
UC1tI4-TLIUfXBdLgJ-nv9NQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03028128227777752,-0.26405288384454645,0.0,0.0,0.0
UC1tLCBKqDPGEUZRfYE8vFaA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18006693928109527,0.03698032901557468,0.0,0.0,0.0
UC1tM1jrEcWuz_cIk3jERvNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921738548321809,-2.2449856228225697,0.0,0.0,0.0
UC1tMMZ8h1hgSwvbWcvnwxQw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.815378288415526,-1.550199067701318,0.0,0.0,0.0
UC1tQhvKTKLySMMw8Tv4gKTw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19645843771876023,0.07774715833252105,0.0,0.0,0.0
UC1tR8of7YpYseFDUlqfCXLw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929488027843945,-1.5894242343304146,0.0,0.0,0.0
UC1tSc_yeWFPxsYK8ULzwimw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27751172873674007,0.31571367206232365,0.0,0.0,0.0
UC1tSqGuz1oaPtkEFrxwilHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220626941017973,-1.111769469820145,0.0,0.0,0.0
UC1t_8h_e6dC8eWtqpxmU5zA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8554307230798806,-2.2349308074450813,0.0,0.0,0.0
UC1tgZa08FU7VS6w8yANM5ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3423233294409536,0.5725490392026804,0.0,0.0,0.0
UC1tjRGE0Ipbdx5ozEMoGbXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13181934521009306,-0.07248045962643779,0.0,0.0,0.0
UC1tjsrR2ZoUJRIyrd0KgeLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2862861547501601,0.3461394604432869,0.0,0.0,0.0
UC1toEWXm3Pmcc6CGYuxQhQw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65301487996188,-0.9836185228138467,0.0,0.0,0.0
